id,animals,climateactions,consequences,setting,type
id_1282234730453204993_2020-07-12,Pets,Politics,Floods,No setting,Event invitations
id_1282259293174030337_2020-07-12,No,Politics,Floods,No setting,Event invitations
id_1282272623364206598_2020-07-12,No,Politics,Floods,No setting,Event invitations
id_1282285737963065344_2020-07-12,Pets,Politics,Floods,No setting,Event invitations
id_1282287681372741632_2020-07-12,Polar Bears,Politics,Floods,No setting,Event invitations
id_1282300892927188994_2020-07-12,No,Politics,Floods,No setting,Event invitations
id_1282311848575086592_2020-07-12,No,No,Floods,No setting,Event invitations
id_1282331956517142536_2020-07-12,No,No,Floods,No setting,Infographic
id_1282342680538886144_2020-07-12,No,No,Floods,No setting,Event invitations
id_1282364695756890112_2020-07-12,No,Politics,Floods,No setting,Infographic
id_1282365780701609985_2020-07-12,No,No,No,No setting,Infographic
id_1282384779065909248_2020-07-12,Pets,No,No,No setting,Event invitations
id_1282408657758695424_2020-07-12,No,No,No,No setting,Event invitations
id_1282415950361321473_2020-07-12,Pets,Politics,Floods,No setting,Event invitations
id_1282417780831268865_2020-07-12,Pets,No,No,No setting,Event invitations
id_1282444235489177603_2020-07-12,No,No,Floods,No setting,Event invitations
id_1282450840821755904_2020-07-12,Pets,No,No,No setting,Meme
id_1282457420455972864_2020-07-12,No,No,Floods,No setting,Event invitations
id_1275511136612466688_2020-07-13,Pets,No,No,No setting,Infographic
id_1275511614842769412_2020-07-13,No,No,No,No setting,Event invitations
id_1279074707204120577_2020-07-13,No,Politics,Floods,No setting,Event invitations
id_1282483750840877056_2020-07-13,No,No,No,No setting,Event invitations
id_1282498351167082496_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282526566677975040_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282526743128088576_2020-07-13,No,No,No,No setting,Event invitations
id_1282584455908151296_2020-07-13,No,No,No,No setting,Event invitations
id_1282606516131045377_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282615534538956801_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282615896498819072_2020-07-13,Pets,No,No,No setting,Event invitations
id_1282616615465623552_2020-07-13,Pets,No,Floods,No setting,Event invitations
id_1282626624232452097_2020-07-13,No,No,Floods,No setting,Event invitations
id_1282630060109955075_2020-07-13,Pets,No,Floods,No setting,Event invitations
id_1282639376393150464_2020-07-13,No,Politics,Floods,No setting,Event invitations
id_1282641426774405120_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282676824087158784_2020-07-13,Pets,Politics,No,No setting,Event invitations
id_1282682607642095617_2020-07-13,No,No,Floods,No setting,Event invitations
id_1282693691874795520_2020-07-13,Pets,No,No,No setting,Event invitations
id_1282711781782118403_2020-07-13,No,No,No,No setting,Event invitations
id_1282739907669237765_2020-07-13,No,No,No,No setting,Event invitations
id_1282748421787594754_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282750132035952642_2020-07-13,No,Politics,No,No setting,Event invitations
id_1282783929934675968_2020-07-13,Pets,Politics,Floods,No setting,Event invitations
id_1282788014855352321_2020-07-13,No,No,Floods,No setting,Event invitations
id_1282791081952911364_2020-07-13,No,Politics,Floods,No setting,Event invitations
id_1282810817579294720_2020-07-13,No,No,Floods,No setting,Event invitations
id_1282813142247120896_2020-07-13,No,Politics,Floods,No setting,Event invitations
id_1282825566064762880_2020-07-13,No,Politics,Floods,No setting,Event invitations
id_1282828270921068545_2020-07-14,Pets,No,No,No setting,Event invitations
id_1282830944647380993_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1282846119245107200_2020-07-14,No,No,Floods,No setting,Event invitations
id_1282856164934524928_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1282869419325063169_2020-07-14,Pets,No,Floods,No setting,Event invitations
id_1282898509319090178_2020-07-14,Pets,Politics,Floods,No setting,Screenshot
id_1282921138448764928_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1282921574098767873_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1282956434238562310_2020-07-14,Polar Bears,Politics,Floods,No setting,Event invitations
id_1282959873534308352_2020-07-14,No,No,No,No setting,Single photo
id_1282963086824083457_2020-07-14,Pets,Politics,No,No setting,Event invitations
id_1282972089981566976_2020-07-14,No,No,Floods,No setting,Event invitations
id_1283002125207965703_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283021754827509760_2020-07-14,No,No,Floods,No setting,Event invitations
id_1283031726235803651_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283037787806216195_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283040034946457602_2020-07-14,No,No,No,No setting,Event invitations
id_1283040287003152389_2020-07-14,No,No,No,No setting,Event invitations
id_1283042045939060736_2020-07-14,No,No,No,No setting,Event invitations
id_1283048546221031429_2020-07-14,No,Politics,Floods,No setting,Infographic
id_1283048575405101056_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1283057977956675584_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283059104580239360_2020-07-14,No,Politics,Floods,No setting,Data visualization
id_1283072570099671040_2020-07-14,No,Politics,Floods,No setting,Infographic
id_1283083655695523841_2020-07-14,No,Politics,No,No setting,Event invitations
id_1283087717144965121_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283092133927243776_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1283094874582114307_2020-07-14,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1283098694972252160_2020-07-14,No,No,No,No setting,Event invitations
id_1283102099442720770_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283107927461515264_2020-07-14,No,Politics,Floods,No setting,Meme
id_1283108231393374208_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283110883686625281_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283114211464351749_2020-07-14,No,No,No,No setting,Event invitations
id_1283115599439081472_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1283128545644961792_2020-07-14,No,No,No,No setting,Event invitations
id_1283129273595957249_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283129821892091905_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283129863059189760_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1283130138704707589_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283136052127907841_2020-07-14,No,No,No,No setting,Event invitations
id_1283140512552112129_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283143810021654530_2020-07-14,No,No,No,No setting,Event invitations
id_1283152785920458755_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283155793945096192_2020-07-14,Pets,No,No,No setting,Event invitations
id_1283162542504910849_2020-07-14,Pets,Politics,Floods,No setting,Event invitations
id_1283170774942191617_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283171080316887045_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283174172944994306_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1283188751729143809_2020-07-14,No,Politics,Floods,No setting,Event invitations
id_1275511280703545346_2020-07-15,No,No,Floods,No setting,Event invitations
id_1275511723752030208_2020-07-15,No,No,No,No setting,Single photo
id_1283083644786151427_2020-07-15,Pets,No,Floods,No setting,Event invitations
id_1283199408595591168_2020-07-15,No,Politics,No,No setting,Event invitations
id_1283199620391358465_2020-07-15,No,No,Floods,No setting,Meme
id_1283202775560536064_2020-07-15,No,No,No,No setting,Event invitations
id_1283224634876243968_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283237630486827008_2020-07-15,Pets,Politics,Floods,No setting,Infographic
id_1283241627256000515_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283274990083866624_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283280898385829889_2020-07-15,Pets,No,Floods,No setting,Event invitations
id_1283288949352353792_2020-07-15,Pets,No,No,No setting,Meme
id_1283314813779812352_2020-07-15,No,No,Floods,No setting,Event invitations
id_1283324619559071745_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283337094094630913_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283359393782870018_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283359872323596289_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283360322703757313_2020-07-15,No,No,No,No setting,Event invitations
id_1283371210450120704_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283377533862502401_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283382505010343937_2020-07-15,No,No,Floods,Agricultural,Infographic
id_1283384142219087873_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283391509891551232_2020-07-15,No,No,Floods,No setting,Meme
id_1283396802390228992_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283399592151744513_2020-07-15,No,No,No,No setting,Event invitations
id_1283417372708274183_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283419854201065472_2020-07-15,No,Politics,Floods,No setting,Infographic
id_1283421014584680450_2020-07-15,No,No,No,No setting,Event invitations
id_1283425085882335232_2020-07-15,No,Politics,Floods,No setting,Infographic
id_1283427319907004417_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283437327235284993_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283437870104158210_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283443547048415232_2020-07-15,Pets,Politics,Floods,No setting,Event invitations
id_1283445305908715520_2020-07-15,No,No,Floods,No setting,Event invitations
id_1283446826574721025_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283468665082580993_2020-07-15,Pets,Politics,Floods,No setting,Infographic
id_1283482709118132224_2020-07-15,Pets,No,No,No setting,Infographic
id_1283487637534396423_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283490287239790593_2020-07-15,No,No,Floods,No setting,Event invitations
id_1283490781794373633_2020-07-15,No,No,Floods,No setting,Illustration
id_1283500774912397312_2020-07-15,Pets,No,Floods,No setting,Event invitations
id_1283504867739410437_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283508858636378112_2020-07-15,Pets,Politics,Floods,No setting,Meme
id_1283515231868772352_2020-07-15,No,No,Floods,No setting,Meme
id_1283515481656299522_2020-07-15,No,Politics,Floods,No setting,Infographic
id_1283521437706289152_2020-07-15,Pets,No,No,No setting|Agricultural|Other setting,Event invitations
id_1283522200234946560_2020-07-15,No,Politics,Floods,No setting,Event invitations
id_1283547272400252928_2020-07-15,No,No,No,No setting,Event invitations
id_1283565769742114816_2020-07-16,No,No,No,No setting,Event invitations
id_1283580880078999552_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283614703533592577_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283618625123909632_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283674501130199041_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283684255370010624_2020-07-16,Pets,Politics,Floods,No setting,Meme
id_1283693558910746626_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283697135955968001_2020-07-16,No,Politics,Floods,No setting,Infographic
id_1283705924759191553_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283708781466091520_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283715680144183296_2020-07-16,No,No,No,No setting,Event invitations
id_1283718516651298816_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283721721351229444_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283736872045486080_2020-07-16,Polar Bears,No,No,No setting,Event invitations
id_1283737139738533888_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283741563689082880_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283750076737888256_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283751662922993667_2020-07-16,Pets,No,Floods,No setting,Event invitations
id_1283755168220274688_2020-07-16,Pets,No,No,No setting,Event invitations
id_1283764067577008129_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283765721214914563_2020-07-16,Pets,No,No,No setting,Event invitations
id_1283767120019501056_2020-07-16,No,Politics,Floods,No setting,Infographic
id_1283771372192370694_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283774886884720641_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283780298711412736_2020-07-16,No,No,No,No setting,Event invitations
id_1283783226566336514_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283783354656096257_2020-07-16,Polar Bears,Politics,Floods,No setting,Event invitations
id_1283791512162230278_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283792701205422085_2020-07-16,No,No,Floods,No setting,Event invitations
id_1283793793293131782_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283798878949711876_2020-07-16,No,No,No,No setting,Event invitations
id_1283810578801340417_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283813363370332165_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283813848290557953_2020-07-16,No,No,Floods,No setting,Meme
id_1283820618744573952_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283832219526557704_2020-07-16,Pets,No,No,No setting,Event invitations
id_1283834799715749889_2020-07-16,Pets,No,Floods,No setting,Event invitations
id_1283844425848950786_2020-07-16,Polar Bears,Politics,Floods,No setting,Event invitations
id_1283847943540240384_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283852346385203206_2020-07-16,No,Politics,Floods,No setting,Event invitations
id_1283871260469071874_2020-07-16,No,No,No,No setting,Event invitations
id_1283871512949190656_2020-07-16,No,No,No,No setting,Event invitations
id_1283873963215589379_2020-07-16,Pets,Politics,Floods,No setting,Event invitations
id_1283876381042987008_2020-07-16,Pets,No,No,No setting,Event invitations
id_1283893513931890688_2020-07-16,Pets,No,Floods,No setting,Event invitations
